Date,Close,High,Low,Open,Volume,Total Traded,Avg,Total Traded New,MA50,MA200,Return,Cumulative_Return,Rolling_Vol,Drawdown,Asset
2015-10-30,0.689399778842926,0.6942598942156555,0.6748196065341019,0.6799227073977085,301160000,204765522.5598939,0.6845397503748787,206155991.22289845,0.5946867881381308,0.5363469406704726,0.02492791252027038,1.4272946221729652,0.017715306556210553,-0.010463945083880188,NVIDIA
2015-11-02,0.6974185705184937,0.6981475846046987,0.6874554745677399,0.6915865157652824,190088000,131462297.60879101,0.6928015295862193,131693257.15598527,0.5978263841134102,0.537457001018088,0.011631555335028132,1.4438962785501581,0.01772614208825373,0.0,NVIDIA
2015-11-03,0.6925586462020874,0.6971757169756944,0.6847825910394462,0.6932876604261538,376768000,261208605.2434411,0.6909791540075703,260338833.89712423,0.6018407970220297,0.5385119813939298,-0.006968446958321106,1.433834563919764,0.016746069638045893,-0.006968446958321104,NVIDIA
2015-11-04,0.6811373829841614,0.6957175486614315,0.6779783412937767,0.6906145080553155,442264000,305433934.7905761,0.6868479449776042,303768119.5375751,0.6051456335574091,0.5395763908233463,-0.016491402252443055,1.4101886213627068,0.01730492665970229,-0.023344929748899686,NVIDIA
2015-11-05,0.6733614206314087,0.6864836189973138,0.6714174212849848,0.6845395617144487,478800000,327757542.14887804,0.6789505201411493,325081509.0435823,0.6086594563911444,0.540558837365722,-0.01141614386026657,1.3940897051911192,0.01744991838065577,-0.03449456453274502,NVIDIA
2015-11-06,0.7666747570037842,0.7761518860421294,0.7246352559093224,0.7399444420726292,1172272000,867416150.9973652,0.7503935709757259,879665372.2348561,0.6127467707129344,0.5417787173480008,0.13857838229709674,1.587280401313541,0.029884431919715265,0.0,NVIDIA
2015-11-09,0.7632725834846497,0.7654596262171347,0.7525804131945728,0.7591415413920278,492568000,373928830.7603884,0.7590200197058538,373868973.06647295,0.6169312822868381,0.5431005816592509,-0.004437570805683522,1.5802367321442385,0.02969278910406214,-0.004437570805683549,NVIDIA
2015-11-10,0.7486923336982727,0.757440445747942,0.7326541379299516,0.7533093461645809,552260000,416022619.5128514,0.7450472918389468,411459817.3909768,0.6210040141444777,0.5444316758529939,-0.019102284166702566,1.5500506010361579,0.030139013806116267,-0.023455087233846043,NVIDIA
2015-11-11,0.7414023876190186,0.7545245291613958,0.7387293158704261,0.749178443600657,619896000,464412720.47427285,0.746626922515911,462831042.75992316,0.6253780677271233,0.5457937036647212,-0.009736904935628843,1.5349579056884544,0.029764161147532883,-0.032963612214822,NVIDIA
2015-11-12,0.7387292385101318,0.7465053516138958,0.7355701961827552,0.7397012381639924,291080000,215312236.4047749,0.7410377738983255,215701275.2263246,0.6294070557449479,0.5471743307628472,-0.00360553075297132,1.5294235677549781,0.02940646325472444,-0.03645029165022373,NVIDIA
2015-11-13,0.7241491675376892,0.7426173951970674,0.7205040959236584,0.7394583524437232,292940000,216616929.76486427,0.7315607455603629,214303404.8044527,0.6332416466803069,0.5485153522108549,-0.01973669135101208,1.4992378068532344,0.029627947004332817,-0.055467574845280934,NVIDIA
2015-11-16,0.7387292385101318,0.7392152673052821,0.7277940830789913,0.7336261968750343,344280000,252572827.0601368,0.7335046751921367,252530989.57514882,0.6372754990423352,0.5498656047882349,0.02013407130193756,1.529423567754978,0.02953658906905838,-0.03645029165022373,NVIDIA
2015-11-17,0.7387292385101318,0.745047323164885,0.7355701961827552,0.7406732957542927,257048000,190388589.32704943,0.74030875967382,190294886.0566361,0.641260750566447,0.55119830478535,0.0,1.529423567754978,0.029531599015426516,-0.03645029165022373,NVIDIA
2015-11-18,0.7569018006324768,0.7578775495062515,0.7337288407746048,0.7417783909663379,350216000,259782660.970667,0.7458031951404281,261192211.78930017,0.6450396785227067,0.5525017374742403,0.024599760203068977,1.5670470207706726,0.029718261548801812,-0.012747199881082215,NVIDIA
2015-11-19,0.7590972185134888,0.7666588949671242,0.753486923674839,0.7595850929954616,254072000,192989303.74754292,0.7600729093209817,193113244.21700045,0.6494906464127983,0.5538786074963439,0.002900531983379473,1.5715922907738775,0.029725025349706457,-0.009883641558656415,NVIDIA
2015-11-20,0.7656829357147217,0.7700736300437614,0.7600726428430148,0.7647072452493014,239744000,183333973.80504853,0.765073136443388,183421694.02348363,0.6539322762372205,0.5552462959333373,0.008675723004399227,1.5852269901644809,0.029665511428693427,-0.0012936662906949008,NVIDIA
2015-11-23,0.7542186379432678,0.7720252116523932,0.7515354739268009,0.7720252116523932,242552000,187256259.1367113,0.761780342789597,184771345.70430234,0.6583112834098215,0.5566733692500099,-0.014972643684102227,1.5614919512823262,0.029916248001986483,-0.01624694037038039,NVIDIA
2015-11-24,0.7603166103363037,0.7669025936843418,0.7508034974307232,0.7542184431435677,195428000,147395401.90666115,0.7588530455575324,148301132.98721746,0.6623633137315921,0.5579970112416826,0.008085152084897906,1.5741168511877879,0.029909175589103262,-0.008293147269291255,NVIDIA
2015-11-25,0.7593411803245544,0.7678786063453142,0.7566580158752674,0.7588533639645697,138300000,104949420.23629999,0.7622683111102908,105421707.42655322,0.6664108434300536,0.5592718443630234,-0.0012829260843292278,1.5720973756196168,0.029380108571691287,-0.00956543385866758,NVIDIA
2015-11-27,0.7656829357147217,0.7681221909564885,0.7569016052130747,0.7608044252311881,86996000,66186941.77741244,0.7625118980847816,66335485.08578366,0.6702057883684982,0.5604364588935825,0.008351654769278571,1.5852269901644807,0.029383693753618764,-0.0012936662906949008,NVIDIA
2015-11-30,0.7737329006195068,0.7771479063227077,0.7656833481699328,0.7664151309522999,327244000,250804753.1133544,0.7714156272463202,252441135.5225948,0.6743608108917607,0.5615991348485515,0.010513444311346598,1.6018931858464185,0.029334234795403917,0.0,NVIDIA
2015-12-01,0.7988569140434265,0.7995886964657248,0.7798306873765392,0.7805624697988375,409496000,319637209.1327447,0.7897096919211319,323382960.0029358,0.6786384013645878,0.5628301474103519,0.032471171128697796,1.6539085336139325,0.029730928061416282,0.0,NVIDIA
2015-12-02,0.7927588224411011,0.8083700465790659,0.7910513493444832,0.8000765892079384,294240000,235414535.6085438,0.7997106979617745,235306875.76827255,0.6834520746541877,0.5641491339308029,-0.007633521717249514,1.6412833869042462,0.029805754285120487,-0.007633521717249532,NVIDIA
2015-12-03,0.7910512685775757,0.8073942735392357,0.7871484484024551,0.7991008170148761,246656000,197103011.12162128,0.7972713609708454,196651764.81162485,0.6882996959610818,0.5654572418772221,-0.002153938644627651,1.6377481631904078,0.029636106048922316,-0.009771018224455787,NVIDIA
2015-12-04,0.8232495188713074,0.8247130838070562,0.791051322910587,0.791051322910587,458756000,362899540.69316924,0.8078822033588215,370620808.08407956,0.6930106233405157,0.566753897325771,0.04070311441586938,1.704409614061127,0.02980731359513712,0.0,NVIDIA
2015-12-07,0.8076382279396057,0.8230055421712494,0.8051989726354787,0.8230055421712494,333588000,274544772.8018228,0.8141022574033641,271574743.8426734,0.6979378095946998,0.5681899273733771,-0.01896301251788779,1.6720888732140775,0.030161626089279497,-0.018963012517887737,NVIDIA
2015-12-08,0.8186149597167969,0.8220299059784539,0.7925149302077871,0.7976373496002727,314488000,250847374.80109054,0.8072724180931206,253877488.2212693,0.7024159484559018,0.5695092742449672,0.013591149350612453,1.6948144828174274,0.030136189223199238,-0.005629592302543435,NVIDIA
2015-12-09,0.7978813052177429,0.8232496118864676,0.7895878471867115,0.8183711003203967,372676000,304987268.1830042,0.8064187295365896,300532906.44877803,0.7073379265550952,0.5709250654960696,-0.02532772490039381,1.6518886878394243,0.030657328785923275,-0.030814732437797004,NVIDIA
2015-12-10,0.8044670820236206,0.8088577177179126,0.797637133196868,0.8003202962235783,236596000,189352580.8053137,0.8032474254573903,190045127.8735167,0.7117142050667958,0.5722578279695083,0.00825408085489654,1.66552351063214,0.030657880019292403,-0.02281499887596398,NVIDIA
2015-12-11,0.7925148606300354,0.802027974229268,0.7908073876491122,0.7964176809391901,227320000,181041667.23109668,0.7964176809391901,181041667.23109668,0.7156625074673946,0.5735734866178462,-0.014857315682227368,1.6407783020585067,0.029980862397021735,-0.037333344917601465,NVIDIA
2015-12-14,0.7944663166999817,0.7988570117709037,0.7849532022027594,0.7932467179512426,275892000,218850423.5090042,0.7919051069868316,218480283.77681094,0.7198438543115405,0.5748901508121965,0.0024623589624488407,1.6448184872159721,0.0297687882296953,-0.03496291405160864,NVIDIA
2015-12-15,0.8042234182357788,0.8098337126059898,0.7991009983068049,0.8034916356521471,307296000,246909765.6693622,0.8044673554563974,247209600.4623291,0.7237829771957897,0.5762062524105321,0.012281328145321124,1.6650190427969622,0.029773908485055886,-0.023110976926671946,NVIDIA
2015-12-16,0.8091017603874207,0.811784982016993,0.7988569226773885,0.8059307225753338,236356000,190486561.8650156,0.8053209523471907,190342439.0129726,0.7276785405634595,0.5775742928496592,0.006065904126919763,1.6751188886800643,0.02968573370332653,-0.01718526177006893,NVIDIA
2015-12-17,0.7969054579734802,0.81861484762434,0.796417641806578,0.8103213912226649,254160000,205951284.7931525,0.807516244715459,205238328.75688106,0.7313411504327901,0.5789245440942342,-0.015073879468635032,1.6498683484564671,0.029650468243159023,-0.03200009267414504,NVIDIA
2015-12-18,0.7839775085449219,0.7993448249209193,0.7830018179184101,0.7912952754784234,395896000,313270634.3808059,0.7911733214196647,313222353.2567596,0.7345746399583923,0.5801435341638591,-0.016222689026919146,1.6231030473041013,0.029758630464068642,-0.047703654148778925,NVIDIA
2015-12-21,0.8025159239768982,0.8032477065414272,0.7854411331695983,0.7925149925224136,284216000,225245441.11475033,0.7943444198555127,225765393.63365442,0.7377742001655847,0.5813890964028426,0.023646616427024814,1.6614839424852366,0.016460483326799568,-0.025185067733577763,NVIDIA
2015-12-22,0.8032475709915161,0.8112971196865076,0.7983690601555476,0.8049550439684614,130012000,104653815.1764276,0.8048330899210276,104637959.68681264,0.7411885424466846,0.5826787932503429,0.0009116915848750295,1.6629987034140052,0.016421143260930287,-0.024296337163019974,NVIDIA
2015-12-23,0.8064187169075012,0.8095897551914311,0.8030037704960211,0.804467335574211,122524000,98566555.82389463,0.8062967628437261,98790704.57066469,0.7445736882741133,0.5839311247869082,0.003947906013672231,1.6695640659959425,0.015940036497688645,-0.02044435080494373,NVIDIA
2015-12-24,0.8091017603874207,0.8110531995867856,0.802759684763247,0.8039793415324046,52448000,42167108.504691556,0.8069064421750163,42320629.07919525,0.747808132994416,0.5852219652655072,0.003327109631344527,1.6751188886800643,0.015768884142828885,-0.01718526177006893,NVIDIA
2015-12-28,0.8083699941635132,0.8083699941635132,0.7893438250659891,0.8005644116788733,142024000,113699360.0042803,0.7988569096147511,113456853.73112541,0.7504979931806358,0.5865077747170031,-0.0009044180345832986,1.673603880947071,0.015737332012679395,-0.018074137143978333,NVIDIA
2015-12-29,0.8215420246124268,0.8239812800568593,0.8066625256918822,0.8088578730388026,203660000,164731994.42308253,0.8153219028743708,166048458.73939437,0.7533002626602555,0.5877965113850111,0.016294556383854575,1.700874513749401,0.015301165715478038,-0.0020740908069058167,NVIDIA
2015-12-30,0.8144680261611938,0.8278839578741601,0.814224118105672,0.8208101008561806,180344000,148028176.82880703,0.821054037989916,148072169.42725343,0.7561325905206369,0.5891401915740118,-0.0086106349271301,1.686228904254645,0.015176718427989202,-0.0106668664952919,NVIDIA
2015-12-31,0.8039795160293579,0.8169075781748889,0.8039795160293579,0.8132487233861642,148528000,120790206.38710019,0.8104435471021234,120373559.16398418,0.7589400555874224,0.5904063215465274,-0.012877743256872964,1.6645140813533355,0.01545487131217188,-0.023407244584083144,NVIDIA
2016-01-04,0.7895878553390503,0.7947102750893791,0.7815383053562789,0.7876364739550524,358076000,282033718.04792935,0.7881242902228289,282208393.34582967,0.7611137748523492,0.591580520387527,-0.01790053154759985,1.6347183945286459,0.015348502906842905,-0.040888774011563274,NVIDIA
2016-01-05,0.8022719025611877,0.8156878368079781,0.7927587887219967,0.8044672499447945,490272000,394407767.56493425,0.8042233127649874,394288171.9959159,0.7637261698511972,0.5927834740789534,0.016064136671264828,1.6609787342373847,0.015575710274750595,-0.02548148019434058,NVIDIA
2016-01-06,0.7690979838371277,0.7927587552282137,0.7600726865824283,0.7890998430767903,449344000,354577279.88749725,0.7764157209053211,348877745.6944806,0.7655840905592364,0.5939866691088729,-0.041349969527980535,1.5922973141900452,0.017402867185578767,-0.06577779129275726,NVIDIA
2016-01-07,0.7386072874069214,0.7549502932031003,0.7288502073926791,0.7498278160182466,645304000,483866888.98783857,0.7419002502978898,478751199.11822945,0.7666760095924324,0.595009158898182,-0.03964474887592906,1.5291710870331645,0.018684965582016454,-0.10281479615127172,NVIDIA
2016-01-08,0.7227522730827332,0.7488523070661748,0.7212887078178492,0.7481205244337328,398472000,298105081.61215836,0.735070507442012,292905015.2414334,0.7678747257036035,0.5960532226341089,-0.021466095169263122,1.496345754948825,0.018991681346771837,-0.12207385912154323,NVIDIA
2016-01-11,0.7239716649055481,0.729094141867111,0.7110436056918528,0.7234838487277846,409372000,296174030.12139064,0.7200688737794818,294776034.996854,0.7684349054693133,0.5971884772706708,0.0016871504500621803,1.4988703153627356,0.01900066009208738,-0.12059266563783885,NVIDIA
2016-01-12,0.736167848110199,0.7469006168466759,0.731045429956263,0.736899630440251,469356000,345868262.94491446,0.7389730234014694,346841422.37162006,0.7694626646840373,0.5983330015319853,0.016846216220688826,1.5241206087821084,0.01921330862023901,-0.10577797953711436,NVIDIA
2016-01-13,0.7137267589569092,0.7466567322167861,0.712994976603896,0.7417781638112214,481672000,357293771.71927863,0.7298258544103411,351536678.9455378,0.7706997738123076,0.5994549488931452,-0.03048365832723865,1.4776598368944918,0.01980541346947107,-0.13303713807759796,NVIDIA
2016-01-14,0.6993353366851807,0.7073848867186748,0.6786016331064361,0.6990913703933093,600236000,419619807.79939836,0.6929932599125554,415959502.3568726,0.7708498709048682,0.6003718919534776,-0.020163770085853572,1.4478646436782514,0.01891209486405494,-0.15051837789837483,NVIDIA
2016-01-15,0.6612828373908997,0.6793333759553956,0.649818341505881,0.6712838263924773,841452000,564853118.2856028,0.6645758587306383,559208685.480613,0.7704097942241946,0.6011979717252028,-0.05441237886626493,1.3690828841393607,0.02101236881310706,-0.19674069376009778,NVIDIA
2016-01-19,0.6666491031646729,0.6939687851372226,0.6639658816890118,0.674942559356058,457140000,308543241.58402836,0.6789673334131172,310383126.79647243,0.7700963552502094,0.6020278922926063,0.008114932779664796,1.3801928997139412,0.021157139181139657,-0.19022229848532074,NVIDIA
2016-01-20,0.6703081130981445,0.6788455375120275,0.6451837724375578,0.6539651049855257,481180000,314674929.2169353,0.6620146549747926,318548211.6807707,0.7694848661156312,0.6027721956149661,0.005488659500330728,1.3877683085852452,0.019412052096922938,-0.18577770441074629,NVIDIA
2016-01-21,0.678113579750061,0.688602382839539,0.6637219567413585,0.6776257636079273,481456000,326246989.6436182,0.6761621697904487,325542333.6186303,0.768238492546337,0.6035504974101711,0.011644595223291976,1.403928308802433,0.019546055312508758,-0.17629641535682986,NVIDIA
2016-01-22,0.6939687728881836,0.6986033752130375,0.6895780786362911,0.6910416433869219,257996000,178285979.8272523,0.6940907269246643,179072631.1836557,0.7668764945862349,0.6043705883156424,0.023381323736307413,1.4367540110931092,0.019955344551951405,-0.15703713518153092,NVIDIA
2016-01-25,0.6932371258735657,0.7017745498149659,0.6917735608371608,0.6937250002711816,270728000,187810781.87341645,0.6967740553260633,188636246.45031446,0.7656848076683669,0.60520770936113,-0.0010542938575938132,1.4352392501643405,0.019604129338804736,-0.1579258657520887,NVIDIA
2016-01-26,0.7000668048858643,0.7029939340655013,0.6876266221852569,0.694700478931763,227944000,158352805.96962178,0.695310278125379,158491806.0370114,0.7645952483749889,0.6059654025041656,0.009851865627785505,1.4493790344006832,0.019642070322257878,-0.14962986453284446,NVIDIA
2016-01-27,0.6917734146118164,0.7012865271811476,0.6786014483813151,0.6990911800905872,231700000,161979426.42698905,0.6899439877812313,159860021.9689113,0.763783047213521,0.6067257809083149,-0.011846569807577145,1.4322088644920168,0.019594609166238293,-0.15970383370493493,NVIDIA
2016-01-28,0.6842118501663208,0.6998230740457299,0.6707959155710959,0.6973838184971834,276776000,193019103.74837646,0.6853094948084129,189677220.73509327,0.7629415565345901,0.607507729986876,-0.010930695348763453,1.416553825718456,0.01958701329329877,-0.16888885510144017,NVIDIA
2016-01-29,0.7144585251808167,0.7159220899729358,0.6873828091523431,0.6900659725002729,310504000,214268244.72522473,0.7016524495626395,217865892.19899783,0.7620703520470948,0.608257907837528,0.044206593333838695,1.4791748446274853,0.021335157615332778,-0.13214826270368854,NVIDIA
2016-02-01,0.7147026062011719,0.7183614606126634,0.7076287473407948,0.713726915568537,289884000,206898013.19266978,0.712995103976729,206685872.72119012,0.7615314244433797,0.609116755274708,0.00034163077596915947,1.4796801762774494,0.021270160899574116,-0.1318517778412499,NVIDIA
2016-02-02,0.6844556331634521,0.7110435312295711,0.6795771229580961,0.7073846776537686,341908000,241860480.3672447,0.6953103270938337,237732163.3159985,0.7608435501771282,0.6100017007645777,-0.04232106162098692,1.4170585403578586,0.022319319122820567,-0.1685927322473806,NVIDIA
2016-02-03,0.6878709197044373,0.6939690895626609,0.67201578275468,0.6898223596479103,326772000,225414632.10686693,0.6829924361586704,223182804.34844106,0.7594482955101773,0.6107651121116424,0.00498978513070325,1.4241293579918723,0.022281417502479375,-0.16444418862518992,NVIDIA
2016-02-04,0.688114583492279,0.7037258053937715,0.6812846339278289,0.688846307723339,348140000,239814953.57080323,0.6925052196608001,241088767.17271096,0.757931076759658,0.6115164181155179,0.0003542289415963129,1.4246338258270501,0.021678625987996622,-0.16414821057448195,NVIDIA
2016-02-05,0.6446958184242249,0.6910417312527773,0.6427444372795534,0.6834800566216273,600428000,410380563.4372104,0.6668930842661653,400421280.7997651,0.7561601736590426,0.612261365446703,-0.0630981614249444,1.3347420507135788,0.024102990153156863,-0.21688892171098192,NVIDIA
2016-02-08,0.615181028842926,0.6381100258783611,0.6061557284098935,0.634938986949232,608852000,386583872.0820138,0.6221328771441272,378786846.5149562,0.753774584535156,0.6127985346895115,-0.04578095395971282,1.2736362863417678,0.025015585712192073,-0.2527404939314725,NVIDIA
2016-02-09,0.6217668652534485,0.6476229868186961,0.6049359837929009,0.6078631138404543,425372000,258567948.46054173,0.6262794853057985,266401757.2234981,0.7507547795326737,0.6131629902538065,0.010705525856201215,1.2872712325365958,0.025173430985450794,-0.2447406879679637,NVIDIA
2016-02-10,0.6203032732009888,0.6437201380917383,0.6168883270652719,0.6256696586688579,335800000,210099871.3810025,0.6303042325785051,211656161.299862,0.7480520842014272,0.6136297256881431,-0.002353924170377164,1.2842410936684967,0.025159877708896477,-0.24651851111745832,NVIDIA
2016-02-11,0.617132306098938,0.623474382883546,0.6044481525297221,0.6044481525297221,340144000,205599412.3940698,0.613961267706634,208835241.4428053,0.7448127446329756,0.6139831265743804,-0.005111962549685489,1.277676101292896,0.024733031671605482,-0.2503702802705071,NVIDIA
2016-02-12,0.6276211142539978,0.6288407712507479,0.6037163721570048,0.6268893316872372,340816000,213653914.46831742,0.6162785717038763,210037597.6938283,0.7417392818707437,0.6144499393914382,0.016996044529514975,1.2993915412047672,0.02519135827920503,-0.23762954017333685,NVIDIA
2016-02-16,0.6583555936813354,0.6593313423104759,0.6346948234751197,0.636646204420535,485352000,308997508.6079155,0.6470130828927978,314029093.8081852,0.7384706741749955,0.6149799879656036,0.048969798385239516,1.3630224830010502,0.027253304319360787,-0.20029641246076282,NVIDIA
2016-02-17,0.6746985912322998,0.6810406659282592,0.6639658225977098,0.6666490438345709,771468000,514298404.54896873,0.6725032442629845,518814732.8450761,0.7358216387113895,0.6156178987557772,0.02482396702909284,1.3968581081789806,0.027736914804519265,-0.18044459697064147,NVIDIA
2016-02-18,0.7327529788017273,0.7556820251605114,0.729338033010983,0.7300698154170615,1068660000,780196408.943597,0.7425100290857471,793490767.6827745,0.7346020085615188,0.616530761214458,0.08604492187154911,1.5170506549628808,0.03214849194382615,-0.10992601634757439,NVIDIA
2016-02-19,0.7425100803375244,0.7490961227047566,0.7232399439243535,0.728850237540295,525628000,383104092.6578302,0.736168033314555,386950531.0150629,0.7327189024688997,0.6174616131377689,0.013315676384902497,1.537251210543871,0.031412454064487144,-0.09807407922263768,NVIDIA
2016-02-22,0.7688539624214172,0.7773913847245246,0.751779175971634,0.7532427407271874,449668000,338709156.7373129,0.7645852803480793,343809533.8435601,0.731831010291438,0.618560191716807,0.035479494193422445,1.5917921059421938,0.031194159739071928,-0.06607420375352008,NVIDIA
2016-02-23,0.7708054184913635,0.7781231842741901,0.7590969583449813,0.762755870314611,369380000,281746763.376811,0.7686100713095857,283909188.1403348,0.7307187056913225,0.6197231970997543,0.0025381361940315372,1.5958322910996594,0.030882909605541034,-0.06370377288752725,NVIDIA
2016-02-24,0.7761719226837158,0.7773915796713414,0.7464129784317152,0.767634556396121,336852000,258579235.59114614,0.7619022790515283,256648306.5030654,0.7300649908947732,0.6210310293759495,0.006962203512860254,1.6069428002826893,0.030892504719680594,-0.05718508800604699,NVIDIA
2016-02-25,0.7778791785240173,0.7817819983745566,0.7639754300585703,0.779098835170749,349616000,272385418.35705656,0.7728787142165634,270210764.549538,0.7297186139794043,0.6224527889061197,0.0021995846415037157,1.6104774069859662,0.030778116998759916,-0.05511128680584441,NVIDIA
2016-02-26,0.7727569937705994,0.7834897079865233,0.764951351710047,0.7815383265496089,361964000,282888738.8312026,0.7742205298482852,280239959.8660047,0.7294844461513716,0.6238939705779345,-0.00658480763444147,1.5998727230613494,0.030204390913720725,-0.06133319721818281,NVIDIA
2016-02-29,0.7677380442619324,0.7838957931559785,0.7672484508823003,0.7738584284538084,323344000,250222479.6899682,0.7755721220191394,250776592.2221566,0.728891782007405,0.6252365358570412,-0.006494861320086476,1.589481771595277,0.029943457947138822,-0.06742970792801971,NVIDIA
2016-03-01,0.8017673492431641,0.8017673492431641,0.7684725456644408,0.7696966459345074,348700000,268393220.43736273,0.7851199474538024,273771325.6771409,0.7281671004745884,0.6265546803405231,0.04432410929166064,1.6599341353565684,0.028755909887835236,-0.026094360380065358,NVIDIA
2016-03-02,0.8064188957214355,0.8093566901019407,0.7958918770157213,0.7973607742059738,233812000,186432517.33864716,0.802624283558831,187663188.9874574,0.7279078881342547,0.6279665842389842,0.005801616245239227,1.6695644362022801,0.028755470746726845,-0.020444133599916304,NVIDIA
2016-03-03,0.7993194460868835,0.8088671625541551,0.7885475706151792,0.8054397741623996,302004000,243246033.55614135,0.7987073665846671,241212819.5380358,0.7281907781079342,0.629434538666591,-0.008803674705812448,1.6548661340055622,0.02889533964314642,-0.02906782480387291,NVIDIA
2016-03-04,0.7968712449073792,0.8061741639144353,0.7907508589111193,0.805439715260151,175304000,141196803.8439655,0.7984625114127772,139973672.1007055,0.7284492725626889,0.6308966980026319,-0.0030628570235463615,1.6497975156439941,0.028926020940760643,-0.03204165123605951,NVIDIA
2016-03-07,0.7917301654815674,0.7978505519505732,0.7814479418957034,0.7924646141925813,239968000,190166148.53856534,0.7896492469231383,189490550.48565164,0.7281994639671713,0.6323121305353214,-0.0064515810536108775,1.639153713249771,0.028813158277137797,-0.03828651297962943,NVIDIA
2016-03-08,0.7772859334945679,0.7883026033637904,0.7748377911201093,0.7836511153418237,274940000,215457037.652081,0.7815701972419499,214884910.0297017,0.7277831395625236,0.6336834950011913,-0.018243882343694562,1.6092491857620121,0.029103059544337728,-0.05583190068517326,NVIDIA
2016-03-09,0.7767963409423828,0.785364810078775,0.7667589163376284,0.784140768074284,222788000,174697153.4377336,0.7760618632082017,172897270.38042885,0.7273863680933611,0.6350706172246716,-0.0006298744530007783,1.6082355608113883,0.02909612438774787,-0.05642660805026993,NVIDIA
2016-03-10,0.7755722999572754,0.7858545220766023,0.759904199216467,0.7814478304390381,286084000,223559721.12332177,0.7728793606465347,221108419.01120323,0.7270040364685645,0.6364660529928238,-0.0015757553435723493,1.6057013750327167,0.028964851035661588,-0.057913448864687425,NVIDIA
2016-03-11,0.7887920141220093,0.7890368691605659,0.7777754051727115,0.7870783206936364,277400000,218335526.16041473,0.7834061371666388,217316862.4500256,0.726568445421661,0.6378763320645606,0.01704510870935194,1.6330707295249052,0.028910533607187483,-0.04185548118696755,NVIDIA
2016-03-14,0.7907508015632629,0.7939333927115738,0.7814478248625627,0.7851200678676609,190312000,149417770.3560303,0.7876906087870683,149906975.13948455,0.7258546447618908,0.6391594572968942,0.0024832749396352938,1.6371260931421863,0.027954798715955485,-0.0394761449148502,NVIDIA
2016-03-15,0.7868338823318481,0.7917301681763859,0.7728794735117489,0.7865890855501206,226216000,177939036.5768061,0.7823048208440674,176969867.35206154,0.72532145200517,0.640413629458762,-0.004953417971466201,1.6290167233308595,0.027993828127502073,-0.04423402104065101,NVIDIA
2016-03-16,0.8103358745574951,0.8130288719934029,0.777285923733196,0.7809581664329259,363644000,283990751.4743349,0.7951573978632995,289154216.7886017,0.7251878858547274,0.6416239180670088,0.029869064809457502,1.677673929415719,0.026996595805997045,-0.015686185072439688,NVIDIA
